event_id,event_time,user_id,dept,role,device_type,source_ip,asset_id,asset_type,data_classification,action,status,bytes_out,records_accessed,latency_ms,risk_score,label
EVT0000195,2026-05-01T09:14:45,U0034,Operations,intern,server,10.10.20.122,ticketing,saas,internal,download,success,81179,610,104,1,normal
EVT0000196,2026-05-01T08:32:40,U0113,Operations,analyst,workstation,10.10.1.148,ticketing,saas,internal,login,success,102540,241,192,4,normal
EVT0000197,2026-05-01T08:22:59,U0093,Engineering,manager,workstation,10.10.6.2,git_repo,code,internal,login,success,104749,66,102,3,normal
EVT0000198,2026-05-01T08:59:24,U0024,HR,intern,server,10.10.16.20,payroll,database,confidential,login,success,139218,1169,151,0,normal
EVT0000199,2026-05-01T08:49:45,U0031,Engineering,intern,laptop,10.10.16.20,public_web,web,public,query,success,124356,399,141,5,normal
EVT0000200,2026-05-01T08:53:20,U0077,Engineering,analyst,laptop,10.10.4.141,crm,saas,confidential,read,success,130486,110,69,25,normal
EVT0000201,2026-05-01T09:20:24,U0043,Finance,admin,server,10.10.17.90,ticketing,saas,internal,read,success,60138,32,99,3,normal
EVT0000202,2026-05-01T08:23:34,U0026,Data Science,director,mobile,10.10.19.111,crm,saas,confidential,download,success,74169,122,73,29,normal
EVT0000203,2026-05-01T09:24:35,U0022,HR,admin,laptop,10.10.10.147,data_lake,storage,restricted,query,success,72625,39,79,4,normal
EVT0000204,2026-05-01T08:37:24,U0133,Sales,engineer,mobile,10.10.6.51,data_lake,storage,restricted,download,success,26874,24,50,6,normal
EVT0000205,2026-05-01T08:27:20,U0062,Sales,analyst,workstation,10.10.9.89,ticketing,saas,internal,query,failed,0,0,95,6,normal
EVT0000206,2026-05-01T09:18:58,U0108,HR,analyst,laptop,10.10.10.58,bi_dashboard,dashboard,internal,read,success,89926,69,1,46,normal
EVT0000207,2026-05-01T08:17:15,U0068,Finance,analyst,vpn_gateway,10.10.16.56,data_lake,storage,restricted,login,success,127775,76,104,31,normal
EVT0000208,2026-05-01T09:02:24,U0103,Finance,engineer,vpn_gateway,10.10.18.197,payroll,database,confidential,query,success,49938,25,93,3,normal
EVT0000209,2026-05-01T08:31:21,U0138,Operations,engineer,workstation,10.10.7.69,bi_dashboard,dashboard,internal,read,success,86011,56,47,6,normal
EVT0000210,2026-05-01T08:42:00,U0015,Data Science,engineer,mobile,10.10.10.122,data_lake,storage,restricted,login,success,131347,381,165,25,normal
EVT0000211,2026-05-01T08:31:39,U0003,Legal,analyst,mobile,10.10.7.77,crm,saas,confidential,read,success,0,0,107,2,normal
EVT0000212,2026-05-01T08:45:56,U0031,Engineering,intern,vpn_gateway,10.10.1.148,cust_db,database,restricted,read,success,77499,55,137,26,normal
EVT0000213,2026-05-01T09:11:00,U0117,HR,admin,vpn_gateway,10.10.17.99,bi_dashboard,dashboard,internal,login,success,94592,63,145,1,normal
EVT0000214,2026-05-01T08:42:48,U0131,Operations,director,mobile,10.10.15.64,cust_db,database,restricted,login,success,81933,175,176,25,normal
EVT0000215,2026-05-01T09:18:50,U0108,HR,analyst,vpn_gateway,10.10.16.28,data_lake,storage,restricted,read,success,117912,136,97,71,policy_violation
EVT0000216,2026-05-01T09:15:36,U0014,Operations,engineer,server,10.10.10.23,crm,saas,confidential,logout,success,203268,108,105,39,normal
EVT0000217,2026-05-01T08:50:38,U0084,Sales,intern,vpn_gateway,10.10.15.64,payroll,database,confidential,query,success,51785,86,150,32,normal
EVT0000218,2026-05-01T08:58:08,U0127,Sales,director,server,10.10.14.157,data_lake,storage,restricted,download,success,82467,557,82,28,normal
EVT0000219,2026-05-01T09:20:18,U0089,Operations,manager,workstation,10.10.3.73,cust_db,database,restricted,schema_discovery,success,82724,265,71,28,normal
EVT0000220,2026-05-01T09:17:00,U0061,HR,analyst,laptop,10.10.16.56,public_web,web,public,read,success,107300,54,115,3,normal
EVT0000221,2026-05-01T09:17:21,U0106,Finance,engineer,server,10.10.7.110,bi_dashboard,dashboard,internal,read,success,99297,392,131,0,normal
EVT0000222,2026-05-01T09:06:36,U0034,Operations,intern,workstation,10.10.19.252,data_lake,storage,restricted,logout,success,124659,165,97,32,normal
EVT0000223,2026-05-01T08:48:19,U0060,Legal,manager,mobile,10.10.18.196,payroll,database,confidential,schema_discovery,success,92395,90,54,32,normal
EVT0000224,2026-05-01T08:56:00,U0105,Data Science,manager,laptop,10.10.5.234,payroll,database,confidential,read,success,91292,320,161,2,normal
EVT0000225,2026-05-01T08:52:30,U0011,Operations,engineer,server,10.10.17.154,data_lake,storage,restricted,upload,failed,126986,110,183,25,normal
EVT0000226,2026-05-01T08:52:44,U0067,Finance,analyst,laptop,10.10.10.180,crm,saas,confidential,login,success,118922,113,69,46,normal
EVT0000227,2026-05-01T08:34:03,U0032,Operations,admin,workstation,10.10.9.213,cust_db,database,restricted,login,success,106306,70,117,1,normal
EVT0000228,2026-05-01T09:27:24,U0067,Finance,analyst,laptop,10.10.12.206,payroll,database,confidential,login,success,103233,52,188,50,normal
EVT0000229,2026-05-01T08:30:32,U0011,Operations,engineer,server,10.10.15.234,ticketing,saas,internal,login,success,6698,4,152,6,normal
EVT0000230,2026-05-01T08:38:20,U0091,Engineering,engineer,vpn_gateway,10.10.4.192,data_lake,storage,restricted,delete,success,60668,44,221,73,policy_violation
EVT0000231,2026-05-01T09:36:15,U0076,Operations,analyst,server,10.10.20.204,ticketing,saas,internal,read,success,58760,115,122,8,normal
EVT0000232,2026-05-01T08:46:24,U0140,Finance,intern,vpn_gateway,10.10.15.20,cust_db,database,restricted,schema_discovery,success,40300,35,168,30,normal
EVT0000233,2026-05-01T09:06:01,U0070,Sales,intern,laptop,10.10.10.147,crm,saas,confidential,login,success,100566,57,224,52,normal
EVT0000234,2026-05-01T09:21:54,U0092,Legal,engineer,laptop,10.10.9.144,data_lake,storage,restricted,schema_discovery,success,80500,48,157,28,normal
EVT0000235,2026-05-01T09:30:05,U0100,Sales,admin,workstation,10.10.10.58,bi_dashboard,dashboard,internal,schema_discovery,success,110003,55,179,0,normal
EVT0000236,2026-05-01T09:02:56,U0146,Operations,director,vpn_gateway,10.10.8.80,crm,saas,confidential,query,failed,127249,173,42,72,policy_violation
EVT0000237,2026-05-01T09:19:00,U0010,Sales,analyst,vpn_gateway,10.10.20.17,payroll,database,confidential,login,success,91904,179,179,2,normal
EVT0000238,2026-05-01T08:59:30,U0046,Legal,intern,vpn_gateway,10.10.8.178,bi_dashboard,dashboard,internal,login,success,0,0,62,5,normal
EVT0000239,2026-05-01T08:27:53,U0096,Finance,admin,server,10.10.4.215,public_web,web,public,query,success,71345,41,145,7,normal
EVT0000240,2026-05-01T09:40:00,U0082,Operations,analyst,mobile,10.10.20.59,crm,saas,confidential,query,success,40083,27,12,2,normal
EVT0000241,2026-05-01T09:08:17,U0079,Data Science,director,vpn_gateway,10.10.9.203,git_repo,code,internal,login,success,157798,950,120,2,normal
EVT0000242,2026-05-01T09:36:48,U0082,Operations,analyst,mobile,10.10.1.134,data_lake,storage,restricted,query,success,105379,130,109,5,normal
EVT0000243,2026-05-01T08:40:30,U0023,Legal,director,laptop,10.10.8.32,bi_dashboard,dashboard,internal,read,success,99261,63,194,45,normal
EVT0000244,2026-05-01T08:24:24,U0099,Data Science,engineer,vpn_gateway,10.10.1.25,ticketing,saas,internal,download,success,123610,142,81,1,normal
EVT0000245,2026-05-01T09:21:40,U0148,Legal,admin,workstation,10.10.9.89,data_lake,storage,restricted,login,success,83965,267,107,1,normal
EVT0000246,2026-05-01T09:01:30,U0044,Finance,engineer,vpn_gateway,10.10.9.89,public_web,web,public,login,success,0,0,88,7,normal
EVT0000247,2026-05-01T08:20:35,U0111,HR,admin,mobile,10.10.10.122,crm,saas,confidential,query,success,92732,98,139,33,normal
EVT0000248,2026-05-01T09:30:56,U0068,Finance,analyst,mobile,10.10.9.144,git_repo,code,internal,logout,success,141977,672,139,5,normal
EVT0000249,2026-05-01T08:20:45,U0110,Legal,manager,mobile,10.10.18.21,payroll,database,confidential,logout,success,39570,88,79,4,normal
EVT0000250,2026-05-01T08:29:10,U0122,Engineering,intern,vpn_gateway,10.10.2.143,payroll,database,confidential,read,success,0,0,139,2,normal
EVT0000251,2026-05-01T09:06:56,U0098,Data Science,engineer,workstation,10.10.1.128,bi_dashboard,dashboard,internal,login,success,75333,60,175,0,normal
EVT0000252,2026-05-01T08:37:48,U0025,Operations,analyst,laptop,10.10.14.157,payroll,database,confidential,query,success,7939,4,163,31,normal
EVT0000253,2026-05-01T09:28:33,U0108,HR,analyst,laptop,10.10.12.181,ticketing,saas,internal,query,success,59946,53,123,53,normal
EVT0000254,2026-05-01T09:37:22,U0038,Legal,manager,mobile,10.10.11.49,payroll,database,confidential,schema_discovery,failed,147169,411,247,0,normal
EVT0000255,2026-05-01T09:16:30,U0021,Sales,admin,laptop,10.10.7.162,public_web,web,public,login,success,120238,432,173,6,normal
EVT0000256,2026-05-01T09:33:52,U0102,HR,intern,vpn_gateway,10.10.10.23,bi_dashboard,dashboard,internal,upload,success,0,0,146,8,normal
EVT0000257,2026-05-01T09:17:06,U0029,Operations,engineer,laptop,10.10.17.99,public_web,web,public,login,success,8266,6,75,1,normal
EVT0000258,2026-05-01T09:00:12,U0138,Operations,engineer,laptop,10.10.8.32,bi_dashboard,dashboard,internal,upload,success,37227,82,158,4,normal
EVT0000259,2026-05-01T09:13:23,U0037,Operations,analyst,workstation,10.10.10.253,public_web,web,public,login,success,74195,38,105,5,normal
EVT0000260,2026-05-01T08:21:40,U0087,Data Science,analyst,mobile,10.10.19.163,git_repo,code,internal,read,failed,127781,340,60,4,normal
EVT0000261,2026-05-01T09:22:39,U0083,Data Science,analyst,server,10.10.20.17,git_repo,code,internal,query,success,60314,37,94,7,normal
EVT0000262,2026-05-01T09:31:42,U0096,Finance,admin,vpn_gateway,10.10.16.116,cust_db,database,restricted,read,success,152037,80,151,0,normal
EVT0000263,2026-05-01T08:43:50,U0050,Engineering,analyst,mobile,10.10.15.71,data_lake,storage,restricted,upload,success,95759,144,123,30,normal
EVT0000264,2026-05-01T09:23:36,U0130,Data Science,analyst,server,10.10.8.186,public_web,web,public,query,success,64403,139,86,7,normal
EVT0000265,2026-05-01T09:41:35,U0142,Operations,admin,server,10.10.8.32,bi_dashboard,dashboard,internal,read,success,79501,395,43,2,normal
EVT0000266,2026-05-01T09:41:58,U0055,HR,director,laptop,10.10.14.117,data_lake,storage,restricted,query,success,99497,92,189,27,normal
EVT0000267,2026-05-01T09:51:15,U0045,Data Science,director,workstation,10.10.20.17,cust_db,database,restricted,logout,failed,94482,97,79,31,normal
EVT0000268,2026-05-01T09:11:28,U0118,HR,engineer,laptop,10.10.7.191,git_repo,code,internal,login,success,38816,337,36,8,normal
EVT0000269,2026-05-01T09:11:44,U0144,Engineering,intern,workstation,10.10.1.134,git_repo,code,internal,logout,success,35026,18,125,4,normal
EVT0000270,2026-05-01T08:58:30,U0077,Engineering,analyst,vpn_gateway,10.10.8.167,data_lake,storage,restricted,login,success,81041,87,137,30,normal
EVT0000271,2026-05-01T08:40:39,U0007,Engineering,manager,vpn_gateway,10.10.8.32,ticketing,saas,internal,schema_discovery,success,122453,79,91,48,normal
EVT0000272,2026-05-01T09:08:00,U0057,Data Science,intern,vpn_gateway,10.10.6.2,ticketing,saas,internal,delete,success,53379,113,152,29,normal
EVT0000273,2026-05-01T08:36:24,U0121,HR,admin,workstation,10.10.8.238,crm,saas,confidential,download,success,110406,76,40,26,normal
EVT0000274,2026-05-01T08:54:48,U0091,Engineering,engineer,vpn_gateway,10.10.16.72,data_lake,storage,restricted,download,success,0,0,170,52,normal
EVT0000275,2026-05-01T08:36:40,U0121,HR,admin,mobile,10.10.15.78,cust_db,database,restricted,upload,success,19060,16,86,26,normal
EVT0000276,2026-05-01T09:18:12,U0136,HR,analyst,vpn_gateway,10.10.16.167,git_repo,code,internal,read,success,101732,52,145,7,normal
EVT0000277,2026-05-01T08:41:33,U0081,HR,director,laptop,10.10.19.163,crm,saas,confidential,download,success,7116,65,247,32,normal
EVT0000278,2026-05-01T09:00:14,U0054,Operations,manager,vpn_gateway,10.10.16.116,crm,saas,confidential,query,success,0,0,125,31,normal
EVT0000279,2026-05-01T09:19:03,U0110,Legal,manager,workstation,10.10.13.88,ticketing,saas,internal,read,failed,830,0,102,8,normal
EVT0000280,2026-05-01T08:51:20,U0005,Data Science,admin,laptop,10.10.15.71,cust_db,database,restricted,query,success,95207,107,221,8,normal
EVT0000281,2026-05-01T09:47:43,U0079,Data Science,director,vpn_gateway,10.10.1.128,crm,saas,confidential,login,success,67636,57,159,30,normal
EVT0000282,2026-05-01T09:24:36,U0035,Finance,analyst,server,10.10.19.163,bi_dashboard,dashboard,internal,schema_discovery,success,59522,428,144,3,normal
EVT0000283,2026-05-01T08:56:36,U0034,Operations,intern,laptop,10.10.19.111,data_lake,storage,restricted,download,success,54375,62,119,29,normal
EVT0000284,2026-05-01T09:44:08,U0013,Operations,analyst,server,10.10.8.46,cust_db,database,restricted,query,success,88098,100,106,1,normal
EVT0000285,2026-05-01T09:44:30,U0065,Engineering,manager,laptop,10.10.16.143,ticketing,saas,internal,query,success,56186,38,53,8,normal
EVT0000286,2026-05-01T09:01:58,U0036,HR,intern,laptop,10.10.1.134,public_web,web,public,upload,success,10845,9,114,3,normal
EVT0000287,2026-05-01T09:54:48,U0052,HR,analyst,vpn_gateway,10.10.19.96,git_repo,code,internal,upload,success,47792,42,159,3,normal
EVT0000288,2026-05-01T09:36:00,U0085,Operations,manager,server,10.10.6.2,data_lake,storage,restricted,login,success,100503,248,132,1,normal
EVT0000289,2026-05-01T09:41:09,U0020,Legal,admin,server,10.10.3.42,payroll,database,confidential,delete,success,97675,483,268,26,normal
EVT0000290,2026-05-01T08:48:20,U0011,Operations,engineer,laptop,10.10.14.117,git_repo,code,internal,read,success,48560,408,195,2,normal
EVT0000291,2026-05-01T10:01:15,U0044,Finance,engineer,workstation,10.10.16.114,bi_dashboard,dashboard,internal,read,success,117958,66,108,5,normal
EVT0000292,2026-05-01T08:48:40,U0030,HR,director,server,10.10.2.66,public_web,web,public,read,success,73249,51,168,2,normal
EVT0000293,2026-05-01T08:39:04,U0034,Operations,intern,vpn_gateway,10.10.16.116,cust_db,database,restricted,schema_discovery,success,167489,112,186,32,normal
EVT0000294,2026-05-01T08:49:00,U0098,Data Science,engineer,server,10.10.20.122,bi_dashboard,dashboard,internal,query,success,138738,69,64,7,normal
EVT0000295,2026-05-01T08:39:20,U0106,Finance,engineer,vpn_gateway,10.10.8.32,ticketing,saas,internal,login,success,75566,45,113,3,normal
EVT0000296,2026-05-01T09:14:00,U0133,Sales,engineer,server,10.10.9.203,payroll,database,confidential,read,success,80411,199,166,8,normal
EVT0000297,2026-05-01T09:58:48,U0014,Operations,engineer,mobile,10.10.16.116,cust_db,database,restricted,query,success,23752,93,118,32,normal
EVT0000298,2026-05-01T09:14:30,U0062,Sales,analyst,mobile,10.10.11.48,bi_dashboard,dashboard,internal,schema_discovery,success,16829,64,117,7,normal
EVT0000299,2026-05-01T09:34:41,U0147,Data Science,director,laptop,10.10.2.40,ticketing,saas,internal,login,success,56241,181,128,6,normal
EVT0000300,2026-05-01T09:30:00,U0010,Sales,analyst,vpn_gateway,10.10.20.17,cust_db,database,restricted,download,success,149334,285,103,7,normal
EVT0000301,2026-05-01T09:15:15,U0094,Sales,engineer,workstation,10.10.2.66,cust_db,database,restricted,download,success,37935,24,194,7,normal
EVT0000302,2026-05-01T08:40:16,U0025,Operations,analyst,vpn_gateway,10.10.8.94,data_lake,storage,restricted,login,success,142139,164,6,26,normal
EVT0000303,2026-05-01T08:30:18,U0043,Finance,admin,mobile,10.10.15.20,ticketing,saas,internal,login,success,77587,160,68,1,normal
EVT0000304,2026-05-01T09:26:08,U0056,Sales,engineer,vpn_gateway,10.10.8.80,ticketing,saas,internal,download,success,75053,213,96,7,normal
EVT0000305,2026-05-01T09:36:35,U0130,Data Science,analyst,vpn_gateway,10.10.3.73,crm,saas,confidential,schema_discovery,success,64508,59,117,33,normal
EVT0000306,2026-05-01T08:51:00,U0149,Legal,director,workstation,10.10.14.127,crm,saas,confidential,download,success,138241,122,164,6,normal
EVT0000307,2026-05-01T09:32:06,U0064,Legal,engineer,server,10.10.4.215,git_repo,code,internal,read,success,133969,100,109,8,normal
EVT0000308,2026-05-01T09:11:52,U0141,Sales,director,workstation,10.10.20.204,bi_dashboard,dashboard,internal,query,success,57476,38,95,5,normal
EVT0000309,2026-05-01T08:46:21,U0046,Legal,intern,server,10.10.8.167,bi_dashboard,dashboard,internal,query,success,45724,30,165,8,normal
EVT0000310,2026-05-01T09:12:20,U0109,Legal,analyst,workstation,10.10.20.173,cust_db,database,restricted,read,success,67902,41,131,2,normal
EVT0000311,2026-05-01T09:12:34,U0065,Engineering,manager,workstation,10.10.10.10,crm,saas,confidential,upload,success,87234,49,87,7,normal
EVT0000312,2026-05-01T08:41:36,U0144,Engineering,intern,workstation,10.10.20.59,data_lake,storage,restricted,download,success,34190,22,158,0,normal
EVT0000313,2026-05-01T09:28:41,U0100,Sales,admin,workstation,10.10.20.122,public_web,web,public,schema_discovery,success,55691,108,178,7,normal
EVT0000314,2026-05-01T09:02:48,U0095,Legal,analyst,mobile,10.10.8.80,data_lake,storage,restricted,download,success,71436,157,150,8,normal
EVT0000315,2026-05-01T08:42:00,U0097,Operations,intern,laptop,10.10.20.59,cust_db,database,restricted,read,success,77353,99,149,32,normal
EVT0000316,2026-05-01T08:47:24,U0011,Operations,engineer,workstation,10.10.10.147,crm,saas,confidential,schema_discovery,success,190183,172,156,33,normal
EVT0000317,2026-05-01T09:24:32,U0019,Sales,engineer,vpn_gateway,10.10.13.179,bi_dashboard,dashboard,internal,read,success,0,0,108,6,normal
EVT0000318,2026-05-01T08:37:06,U0090,Sales,engineer,vpn_gateway,10.10.18.21,data_lake,storage,restricted,upload,success,56722,47,161,52,normal
EVT0000319,2026-05-01T09:56:58,U0003,Legal,analyst,mobile,10.10.11.49,payroll,database,confidential,query,success,84345,465,191,5,normal
EVT0000320,2026-05-01T09:30:40,U0030,HR,director,workstation,10.10.8.238,public_web,web,public,logout,success,57457,49,227,8,normal
EVT0000321,2026-05-01T09:41:39,U0125,Engineering,engineer,mobile,10.10.8.46,cust_db,database,restricted,logout,success,101223,60,176,8,normal
